0.100000	81
0.101250	82
0.102500	83
0.103750	84
0.105000	85
0.106250	87
0.107500	88
0.108750	89
0.110000	90
0.111250	91
0.112500	92
0.113750	93
0.115000	94
0.116250	95
0.117500	96
0.118750	97
0.120000	98
0.121250	99
0.122500	100
0.123750	101
0.125000	102
0.126250	103
0.127500	104
0.128750	105
0.130000	106
0.131250	107
0.132500	108
0.133750	109
0.135000	110
0.136250	111
0.137500	112
0.138750	113
0.140000	114
0.141250	115
0.142500	116
0.143750	117
0.145000	118
0.146250	119
0.147500	120
0.148750	121
0.150000	122
0.151250	123
0.152500	124
0.153750	125
0.155000	126
0.156250	127
0.157500	128
0.158750	130
0.160000	131
0.161250	132
0.162500	133
0.163750	134
0.165000	135
0.166250	136
0.167500	137
0.168750	138
0.170000	139
0.171250	140
0.172500	141
0.173750	142
0.175000	143
0.176250	144
0.177500	145
0.178750	146
0.180000	147
0.181250	148
0.182500	149
0.183750	150
0.185000	151
0.186250	152
0.187500	153
0.188750	154
0.190000	155
0.191250	156
0.192500	157
0.193750	158
0.195000	159
0.196250	160
0.197500	161
0.198750	162
0.200000	163
0.201250	164
0.202500	165
0.203750	166
0.205000	167
0.206250	168
0.207500	169
0.208750	170
0.210000	171
0.211250	173
0.212500	174
0.213750	175
0.215000	176
0.216250	177
0.217500	178
0.218750	179
0.220000	180
0.221250	181
0.222500	182
0.223750	183
0.225000	184
0.226250	185
0.227500	186
0.228750	187
0.230000	188
0.231250	189
0.232500	190
0.233750	191
0.235000	192
0.236250	193
0.237500	194
0.238750	195
0.240000	196
0.241250	197
0.242500	198
0.243750	199
0.245000	200
0.246250	201
0.247500	202
0.248750	203
0.250000	204
0.251250	205
0.252500	206
0.253750	207
0.255000	208
0.256250	209
0.257500	210
0.258750	211
0.260000	212
0.261250	213
0.262500	214
0.263750	216
0.265000	217
0.266250	218
0.267500	219
0.268750	220
0.270000	221
0.271250	222
0.272500	223
0.273750	224
0.275000	225
0.276250	226
0.277500	227
0.278750	228
0.280000	229
0.281250	230
0.282500	231
0.283750	232
0.285000	233
0.286250	234
0.287500	235
0.288750	236
0.290000	237
0.291250	238
0.292500	239
0.293750	240
0.295000	241
0.296250	242
0.297500	243
0.298750	244
0.300000	245
0.301250	246
0.302500	247
0.303750	248
0.305000	249
0.306250	250
0.307500	251
0.308750	252
0.310000	253
0.311250	254
0.312500	255
0.313750	256
0.315000	257
0.316250	259
0.317500	260
0.318750	261
0.320000	262
0.321250	263
0.322500	264
0.323750	265
0.325000	266
0.326250	267
0.327500	268
0.328750	269
0.330000	270
0.331250	271
0.332500	272
0.333750	273
0.335000	274
0.336250	275
0.337500	276
0.338750	277
0.340000	278
0.341250	279
0.342500	280
0.343750	281
0.345000	282
0.346250	283
0.347500	284
0.348750	285
0.350000	286
0.351250	287
0.352500	288
0.353750	289
0.355000	290
0.356250	291
0.357500	292
0.358750	293
0.360000	294
0.361250	295
0.362500	296
0.363750	297
0.365000	298
0.366250	299
0.367500	300
0.368750	302
0.370000	303
0.371250	304
0.372500	305
0.373750	306
0.375000	307
0.376250	308
0.377500	309
0.378750	310
0.380000	311
0.381250	312
0.382500	313
0.383750	314
0.385000	315
0.386250	316
0.387500	317
0.388750	318
0.390000	319
0.391250	320
0.392500	321
0.393750	322
0.395000	323
0.396250	324
0.397500	325
0.398750	326
0.400000	327
0.401250	328
0.402500	329
0.403750	330
0.405000	331
0.406250	332
0.407500	333
0.408750	334
0.410000	335
0.411250	336
0.412500	337
0.413750	338
0.415000	339
0.416250	340
0.417500	341
0.418750	342
0.420000	343
0.421250	345
0.422500	346
0.423750	347
0.425000	348
0.426250	349
0.427500	350
0.428750	351
0.430000	352
0.431250	353
0.432500	354
0.433750	355
0.435000	356
0.436250	357
0.437500	358
0.438750	359
0.440000	360
0.441250	361
0.442500	362
0.443750	363
0.445000	364
0.446250	365
0.447500	366
0.448750	367
0.450000	368
0.451250	369
0.452500	370
0.453750	371
0.455000	372
0.456250	373
0.457500	374
0.458750	375
0.460000	376
0.461250	377
0.462500	378
0.463750	379
0.465000	380
0.466250	381
0.467500	382
0.468750	383
0.470000	384
0.471250	385
0.472500	386
0.473750	388
0.475000	389
0.476250	390
0.477500	391
0.478750	392
0.480000	393
0.481250	394
0.482500	395
0.483750	396
0.485000	397
0.486250	398
0.487500	399
0.488750	400
0.490000	401
0.491250	402
0.492500	403
0.493750	404
0.495000	405
0.496250	406
0.497500	407
0.498750	408
0.500000	409
0.501250	410
0.502500	411
0.503750	412
0.505000	413
0.506250	414
0.507500	415
0.508750	416
0.510000	417
0.511250	418
0.512500	419
0.513750	420
0.515000	421
0.516250	422
0.517500	423
0.518750	424
0.520000	425
0.521250	426
0.522500	427
0.523750	428
0.525000	429
0.526250	430
0.527500	432
0.528750	433
0.530000	434
0.531250	435
0.532500	436
0.533750	437
0.535000	438
0.536250	439
0.537500	440
0.538750	441
0.540000	442
0.541250	443
0.542500	444
0.543750	445
0.545000	446
0.546250	447
0.547500	448
0.548750	449
0.550000	450
0.551250	451
0.552500	452
0.553750	453
0.555000	454
0.556250	455
0.557500	456
0.558750	457
0.560000	458
0.561250	459
0.562500	460
0.563750	461
0.565000	462
0.566250	463
0.567500	464
0.568750	465
0.570000	466
0.571250	467
0.572500	468
0.573750	469
0.575000	470
0.576250	471
0.577500	472
0.578750	473
0.580000	475
0.581250	476
0.582500	477
0.583750	478
0.585000	479
0.586250	480
0.587500	481
0.588750	482
0.590000	483
0.591250	484
0.592500	485
0.593750	486
0.595000	487
0.596250	488
0.597500	489
0.598750	490
0.600000	491
0.601250	492
0.602500	493
0.603750	494
0.605000	495
0.606250	496
0.607500	497
0.608750	498
0.610000	499
0.611250	500
0.612500	501
0.613750	502
0.615000	503
0.616250	504
0.617500	505
0.618750	506
0.620000	507
0.621250	508
0.622500	509
0.623750	510
0.625000	511
0.626250	512
